year,title,img,rating_count,gross,genre,rating,runtime,stars,metacritic,description
1986,Wise Guys,1986_wise_guys.jpg,5079,8480000,"Comedy, Crime",R,100,5.7,NA,"Harry Valentini and Moe Dickstein are both errand boys for the Mob. When they lose two hundred fifty thousand dollars, they are set up to kill each other. But they run off to Atlantic City, and comedy follows."
1986,Lucas,1986_lucas.jpg,13875,8199999.999999999,"Comedy, Drama, Romance",PG-13,100,6.9,NA,"A socially inept fourteen-year-old experiences heartbreak for the first time when his two best friends - Cappie, an older-brother figure, and Maggie, the new girl with whom he is in love - fall for each other."
1986,Haunted Honeymoon,1986_haunted_honeymoon.jpg,6413,8029999.999999999,Comedy,PG,82,5.7,NA,"Larry Abbot, speaker in the radio horror shows of Manhattan Mystery Theater, wants to marry. For the marriage, he takes his fiancée home to the castle where he grew up, among his eccentric ...                See full summary »"
1986,The Texas Chainsaw Massacre 2,1986_the_texas_chainsaw_massacre_.jpg,26038,8029999.999999999,"Comedy, Horror",Unrated,101,5.6,42,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.
1986,The Best of Times,1986_the_best_of_times.jpg,6278,7790000,"Comedy, Drama, Sport",PG-13,104,6,NA,A small-town loser determines to have one more shot at the big time by winning a football game.
1986,Quicksilver,1986_quicksilver.jpg,4235,7630000,"Crime, Drama, Thriller",PG,105,5.7,43,Jack was doing great trading shares until he wasn't. He gets a job on a bike at Quicksilver speed delivery. There he befriends Hector and the cute Terri. Jack gets an enemy in the criminal Gypsy.
1986,Wanted: Dead or Alive,1986_wanted_dead_or_alive.jpg,4102,7560000,"Action, Crime, Drama",R,106,6,NA,"The bounty hunter Nick is offered $250,000 by CIA to get the terrorist behind the bombing of an LA movie theater. Nick quit CIA - he couldn't trust them. Can they be trusted now and can he stop the terrorists before...?"
1986,Maximum Overdrive,1986_maximum_overdrive.jpg,28587,7430000,"Action, Comedy, Horror",R,98,5.5,NA,A group of people try to survive when machines start to come alive and become homicidal.
1986,Witchboard,1986_witchboard.jpg,5863,7370000,"Horror, Mystery, Thriller",R,98,5.7,45,"When his girlfriend becomes dangerously obsessed with a ghost she contacted using a ouija board, Jim reluctantly joins forces with her ex - his own estranged childhood best friend - to identify and exorcise the evil spirit."
1986,The Boy Who Could Fly,1986_the_boy_who_could_fly.jpg,5182,7180000,"Drama, Fantasy, Romance",PG,114,6.5,NA,"An autistic boy who dreams of flying touches everyone he meets, including a new family who has moved in after their father dies."
1986,She's Gotta Have It,1986_shes_gotta_have_it.jpg,8905,7140000,"Comedy, Romance",R,84,6.7,NA,Story of a woman and her three lovers.
1986,Blue City,1986_blue_city.jpg,894,6950000,"Action, Crime, Drama",R,83,4.4,NA,"A drifter returns to his Florida hometown only to discover that his father, the local mayor, was the victim of a mysterious murder during his absence. Vowing to find the killer and avenge his fathers death, he starts his own investigation."
1986,Trick or Treat,1986_trick_or_treat.jpg,5562,6800000,"Comedy, Horror, Music",R,98,5.8,57,"A bullied teenage boy is devastated after the death of his heavy metal idol, Sammi Curr. But as Hallowe'en night approaches, he discovers that he may be the only one who can stop Sammi from making a Satanic comeback from beyond the grave."
1986,9½ Weeks,1986__weeks.jpg,35660,6730000,"Drama, Romance",R,117,6,50,A woman becomes involved with a man she barely knows. Complications develop during their sexual escapades.
1986,Black Moon Rising,1986_black_moon_rising.jpg,4844,6640000,"Action, Crime, Thriller",R,100,5.5,NA,"A thief, Quint, is hired by the Justice Department to steal incriminating tapes from a corrupt corporation. The tapes vanish when Quint hides them in the back of a hydrodynamic powered racing car that is stolen by a hot car ring."
1986,Just Between Friends,1986_just_between_friends.jpg,679,6410000,Drama,PG-13,110,6,NA,"Holly and Sandy strike up an instant friendship; they don't know however that they have more in common than they'd like. When tragedy strikes, their relationship is tested."
1986,A Fine Mess,1986_a_fine_mess.jpg,1304,6030000,"Action, Comedy, Crime",PG,90,4.8,NA,"An actor and a chef fathom a plot to fix a horse race and attempt at capitalizing it, while striving to tackle two of the hitmen responsible for the scheme."
1986,My Little Pony: The Movie,1986_my_little_pony_the_movie.jpg,2377,5960000,"Animation, Family, Fantasy",G,86,6,NA,"Ponyland comes under attack from the Smooze, a massive purple ooze created by an evil witch who plans to destroy the ponies' annual spring festival."
1986,The Transformers: The Movie,1986_the_transformers_the_movie.jpg,36398,5850000,"Animation, Action, Adventure",PG,84,7.3,NA,"The Autobots must stop a colossal planet consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons."
1986,The Hitcher,1986_the_hitcher.jpg,41459,5840000,"Action, Thriller",R,97,7.2,NA,A young man who escapes the clutches of a murderous hitch-hiker is subsequently stalked by the hitcher and framed for his crimes.
1986,Crossroads,1986_crossroads.jpg,13406,5840000,"Drama, Music, Mystery",R,99,7.1,55,"Ralph Macchio is Lightning Boy. A kid who can make a slide guitar sing. Blind Dog is an old pro who knows it. Together, they're headed to a place where deals are made. And legends are born."
1986,Wisdom,1986_wisdom.jpg,2956,5720000,"Crime, Drama",R,109,5.8,NA,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers."
1986,Troll,1986_troll.jpg,8836,5450000,"Comedy, Fantasy, Horror",PG-13,82,4.5,NA,A wicked troll king in search of a mystical ring that will transform him to human form invades a San Francisco apartment complex where a powerful witch lives.
1986,52 Pick-Up,1986__pickup.jpg,4603,5190000,"Crime, Drama, Thriller",R,110,6.4,NA,A secret fling between a man and his mistress leads to blackmail and murder.
1986,Out of Bounds,1986_out_of_bounds.jpg,1174,5100000,"Action, Crime, Drama",R,93,5.4,NA,"Farm boy Daryl Cage's parents ship him off to the big city to live with his brother, hoping he will have a better life there. After a baggage mixup at the airport, Daryl finds himself in ...                See full summary »"
1986,Vamp,1986_vamp.jpg,4585,4940000,"Comedy, Fantasy, Horror",R,93,5.9,NA,"Two fraternity pledges travel to a sleazy bar in search of a stripper for their college friends, unaware it is occupied by vampires."
1986,Invaders from Mars,1986_invaders_from_mars.jpg,7336,4880000,"Horror, Sci-Fi",PG,100,5.6,NA,A boy tries to stop aliens who have taken over his town and are attempting to brainwash its inhabitants.
1986,Band of the Hand,1986_band_of_the_hand.jpg,2588,4870000,"Action, Crime, Drama",R,109,6.3,NA,Five juvenile lost causes are sent to the Everglades where a war veteran tries to reform them using survival tactics. Their new skills and resolve are tested when a Miami drug lord targets them for trying to clean up their neighborhood.
1987,The Principal,1987_the_principal.jpg,8455,19730000,"Action, Crime, Drama",R,109,6.3,NA,A teacher is assigned to be the principal of a violent and crime-ridden high school.
1987,Suspect,1987_suspect.jpg,8754,18780000,"Crime, Drama, Thriller",R,121,6.6,53,"When a homeless man is accused of murdering a Justice Department file clerk, a public defender is tasked with mounting his legal defense."
1987,The Believers,1987_the_believers.jpg,5803,18750000,"Crime, Drama, Horror",R,114,6.1,NA,"A New York psychiatrist finds that a brujería-inspired cult, which believes in child sacrifice, has a keen interest in his own son."
1987,Some Kind of Wonderful,1987_some_kind_of_wonderful.jpg,25928,18550000,"Drama, Romance",PG-13,95,7.1,55,"When Keith goes out with Amanda, the girl of his dreams, Amanda's ex-boyfriend plans to get back at Keith. Meanwhile, Keith's best friend, tomboy Watts, realizes she has feelings for Keith."
1987,Born in East L.A.,1987_born_in_east_la.jpg,5248,17360000,Comedy,R,85,6,57,"When an L.A. born American citizen is mistaken for a Mexican illegal alien and deported to Mexico, he has to do everything he can to get across the border."
1987,Masters of the Universe,1987_masters_of_the_universe.jpg,35168,17340000,"Action, Adventure, Fantasy",PG,106,5.4,NA,The heroic warrior He-Man battles against the evil lord Skeletor and his armies of darkness for control of Castle Grayskull.
1987,Angel Heart,1987_angel_heart.jpg,76164,17190000,"Horror, Mystery, Thriller",X,113,7.3,NA,A private investigator is hired by a man who calls himself Louis Cyphre to track down a singer named Johnny Favorite. But the investigation takes an unexpected and somber turn.
1987,Burglar,1987_burglar.jpg,3895,16340000,"Comedy, Crime",R,103,5.2,NA,"A retired cop blackmails ex burglar Bernice into paying him $20,000 - thus burgling. Paid to get a dentist's jewelry back from her ex's apartment, someone murders the ex and Bernice is a suspect. She investigates."
1987,Over the Top,1987_over_the_top.jpg,47785,16059999.999999998,"Action, Drama, Sport",PG,93,5.8,40,Tough trucker Lincoln Hawk is determined to win back his son and triumph at the world arm wrestling championships.
1987,Superman IV: The Quest for Peace,1987_superman_iv_the_quest_for_peace.jpg,40928,15680000,"Action, Adventure, Family",PG,90,3.7,NA,"The Man of Steel crusades for nuclear disarmament and meets Lex Luthor's latest creation, Nuclear Man."
1987,Flowers in the Attic,1987_flowers_in_the_attic.jpg,8892,15150000,"Drama, Mystery, Thriller",PG-13,93,5.8,NA,Children are hidden away in the attic by their conspiring mother and grandmother.
1987,Ishtar,1987_ishtar.jpg,9887,14380000,"Action, Adventure, Comedy",PG-13,107,4.4,52,"Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the C.I.A., the Emir of Ishtar, and the rebels trying to overthrow his regime."
1987,Prince of Darkness,1987_prince_of_darkness.jpg,34452,14180000,Horror,R,102,6.7,50,"A research team finds a mysterious cylinder in a deserted church. If opened, it could mean the end of the world."
1987,Creepshow 2,1987_creepshow_.jpg,21047,14000000,"Comedy, Fantasy, Horror",R,92,6.1,NA,"Three more bone-chilling tales that include a vengeful wooden Native American, a monstrous blob in a lake, and a hitchhiker who wants revenge and will not die."
1987,Hamburger Hill,1987_hamburger_hill.jpg,22576,13840000,"Action, Drama, Thriller",R,110,6.7,NA,A very realistic interpretation of one of the bloodiest battles of the Vietnam War.
1987,The Pick-up Artist,1987_the_pickup_artist.jpg,6163,13290000,"Comedy, Crime, Drama",PG-13,81,5.3,47,A womanizer meets his match when he falls for a woman in debt to the mafia.
1987,The Bedroom Window,1987_the_bedroom_window.jpg,4425,12640000,"Crime, Mystery, Thriller",R,112,6.4,45,"Terry has an affair with his boss' wife. From his bedroom window, she sees a rape and murder attempt. Terry reports it to the police as if he saw it. Things get complicated."
1987,Fatal Beauty,1987_fatal_beauty.jpg,3136,12050000,"Action, Comedy, Crime",R,104,5.4,NA,"Rita is a tough narc cop with a wig for every occasion. Outside a drug heist scene with several bodies and a hardly cut fatal drug, Fatal Beauty, she finds a Kroll Construction van with a dead Kroll employee in it. Who is Kroll?"
1987,Extreme Prejudice,1987_extreme_prejudice.jpg,5792,11310000,"Action, Crime, Drama",R,104,6.7,51,"A Texas Ranger and a ruthless narcotics kingpin - they were childhood friends, now they are adversaries..."
1987,Light of Day,1987_light_of_day.jpg,2407,10490000,"Drama, Music",PG-13,107,5.6,55,"A pair of siblings must choose whether to pursue their dream of touring with their rock band or support their family and stay in Cleveland, Ohio."
1987,Disorderlies,1987_disorderlies.jpg,1935,10350000,Comedy,PG,86,5,NA,Three bumbling orderlies are hired to take care of an old rich man. Humorous mayhem follows.
1987,Someone to Watch Over Me,1987_someone_to_watch_over_me.jpg,8982,10280000,"Crime, Drama, Romance",R,106,6.1,55,A married New York cop falls for the socialite murder witness he's been assigned to protect.
1987,Hope and Glory,1987_hope_and_glory.jpg,11883,10020000,"Comedy, Drama, Romance",PG-13,113,7.3,NA,"Bill, a young boy living on the outskirts of London experiences the exhilaration of World War II. During this period, Bill learns about sex, death, love, hypocrisy, and the faults of adults as he prowls the ruins of bombed houses."
1987,Maid to Order,1987_maid_to_order.jpg,3101,9870000,"Fantasy, Comedy",PG,93,5.5,NA,A spoiled rich girl is visited by her fairy godmother and turned into a maid.
1987,The Hidden,1987_the_hidden.jpg,16063,9750000,"Horror, Sci-Fi, Thriller",R,97,7,NA,Law abiding people suddenly become violent criminals. A cop and an FBI agent race for answers in this sci-fi thriller.
1987,From the Hip,1987_from_the_hip.jpg,2025,9520000,"Comedy, Crime, Drama",PG,111,6.2,NA,"Apprentice lawyer Robin ""Stormy"" Weathers turns a civil suit into a headline grabbing charade. He must re-examine his scruples after his shenanigans win him a promotion in his firm, and he ...                See full summary »"
1987,Teen Wolf Too,1987_teen_wolf_too.jpg,10439,7890000,"Comedy, Fantasy",PG,95,3.3,NA,"Todd Howard is a struggling teenager. Nothing seems to be going very well for him, until he turns into a wolf."
1987,House II: The Second Story,1987_house_ii_the_second_story.jpg,9609,7800000,"Comedy, Fantasy, Horror",PG-13,88,5.4,NA,The new owner of a sinister house gets involved with reanimated corpses and demons searching for an ancient Aztec skull with magic powers.
1987,Ironweed,1987_ironweed.jpg,7967,7390000,Drama,R,143,6.7,56,"An alcoholic drifter spends Halloween in his home town of Albany, New York after returning there for the first time in decades."
1987,Who's That Girl,1987_whos_that_girl.jpg,9095,7310000,"Comedy, Music, Romance",PG,92,4.8,NA,"The life of an uptight tax lawyer turns chaotic when he is asked to escort a young woman newly released from prison, who persuades him to help prove her innocence."
1987,Hiding Out,1987_hiding_out.jpg,3085,7020000,"Comedy, Drama, Romance",PG-13,98,6.5,47,A stockbroker on the run from the mob decides to hide out from them by enrolling as a student in high school.
1987,Death Wish 4: The Crackdown,1987_death_wish__the_crackdown.jpg,8291,6880000,"Action, Crime, Drama",R,99,5.5,46,Architect/vigilante Paul Kersey takes on the members of a vicious Los Angeles drug cartel to stop the flow of drugs after his girlfriend's daughter dies from an overdose.
1987,The Chipmunk Adventure,1987_the_chipmunk_adventure.jpg,4930,6800000,"Animation, Adventure, Comedy",G,77,7.2,NA,The Chipmunks compete with the Chipettes in a round the world race.
1987,Assassination,1987_assassination.jpg,2762,6080000,"Action, Drama, Thriller",PG-13,88,5.2,NA,"A presidential bodyguard is assigned to protect an objecting first lady, as repeated attempts are made on her life."
1987,Evil Dead II,1987_evil_dead_ii.jpg,141092,5920000,"Comedy, Horror",R,84,7.8,NA,The lone survivor of an onslaught of flesh-possessing spirits holes up in a cabin with a group of strangers while the demons continue their attack.
1987,Surrender,1987_surrender.jpg,796,5710000,Comedy,PG,105,5.4,NA,"A wealthy writer, who has had terrible experiences with money-hungry girlfriends and ex-wives, pretends to be a broke, washed-up novelist, to see if the woman he loves wants him for himself, or just for his money."
1987,Nadine,1987_nadine.jpg,3636,5670000,"Comedy, Mystery, Romance",PG,83,5.6,NA,"In 1950s Texas, a woman trying to recover sexy photos of herself and divorce her husband witnesses a murder and uncovers corrupt land dealings."
1987,The Sicilian,1987_the_sicilian.jpg,4430,5410000,"Action, Crime, Drama",R,115,5.4,NA,"Egocentric bandit Salvatore Giuliano fights the Church, the Mafia, and the landed gentry while leading a populist movement for Sicilian independence."
1987,Gardens of Stone,1987_gardens_of_stone.jpg,4860,5260000,"Drama, Romance, War",R,111,6.4,NA,"A Sergeant must deal with his desires to save the lives of young soldiers being sent to Viet Nam. Continuously denied the chance to teach the soldiers about his experiences, he settles for trying to help the son of an old Army buddy."
1987,Hollywood Shuffle,1987_hollywood_shuffle.jpg,4584,5230000,Comedy,R,78,7,NA,"An actor limited to stereotypical roles because of his ethnicity, dreams of making it big as a highly respected performer. As he makes his rounds, the film takes a satiric look at African American actors in Hollywood."
1987,Leonard Part 6,1987_leonard_part_.jpg,7778,4920000,"Action, Comedy, Sci-Fi",PG,85,2.2,NA,Secret Agent Leonard Parker (Bill Cosby) is called out of retirement to save the world from evil genius Medusa Johnson (Gloria Foster).
1987,Made in Heaven,1987_made_in_heaven.jpg,2971,4570000,"Comedy, Fantasy, Romance",PG,103,6.5,NA,"After being dumped by his girlfriend, a boy runs away to California. But he ends up in heaven because he dies after trying to help a family from drowning in a river. In heaven he'll meet a beautiful girl, who has never reincarnated before."
1987,Death Before Dishonor,1987_death_before_dishonor.jpg,734,4550000,"Action, Drama",R,91,5,NA,"Gunnery Sergeant Burns reports for duty to an American Embassy in the Middle East. However due to the 'enlightened' views of the Ambassador, the marine security detachment he is in charge ...                See full summary »"
1987,Best Seller,1987_best_seller.jpg,4391,4280000,"Action, Crime, Drama",R,95,6.5,NA,"A hitman approachs a writer to help him create the next best seller on his career, but the violent world he was a part of has other plans."
1987,Hot Pursuit,1987_hot_pursuit.jpg,3236,4220000,Comedy,PG-13,93,5.8,NA,"Dan arrives too late for his girlfriend's family's plane to the Caribbean. He gets the next. Once there, Dan's hot pursuit of his girlfriend includes 3 friendly locals, a dubious yacht skipper, corrupt police, hijacker, pirates etc."
1987,American Ninja 2: The Confrontation,1987_american_ninja__the_confrontation.jpg,7655,4000000,"Action, Drama",R,90,4.9,NA,"On a remote Caribbean island, Army Ranger Joe Armstrong investigates the disappearance of several marines, which leads him to The Lion, a super-criminal who has kidnapped a local scientist and mass-produced an army of mutant Ninja warriors."
1988,Cocoon: The Return,1988_cocoon_the_return.jpg,14758,18920000,"Adventure, Comedy, Mystery",PG,116,5.4,45,"The old age pensioners that left at the end of the first film come back to Earth to visit their relatives. Will they all decide to go back to the planet where no one grows old, or will they be tempted to stay back on Earth?"
1988,The Seventh Sign,1988_the_seventh_sign.jpg,12503,18880000,"Drama, Fantasy, Horror",R,97,5.9,NA,"Abby Quinn is eagerly awaiting childbirth but is haunted by dreams where she suffers a miscarriage. When she decides to rent a room to a mysterious stranger, she realizes a chain of events that will unleash the end of humanity."
1988,Above the Law,1988_above_the_law.jpg,27293,18870000,"Action, Crime, Drama",R,99,6,45,"A former Special Operations Vietnam vet works as a Chicago cop, and uncovers C.I.A. wrongdoing."
1988,Halloween 4: The Return of Michael Myers,1988_halloween__the_return_of_michael_myers.jpg,41183,17770000,"Horror, Thriller",R,88,5.9,NA,"Ten years after his original massacre, the invalid Michael Myers awakens on Halloween Eve and returns to Haddonfield to kill his seven-year-old niece. Can Dr. Loomis stop him?"
1988,Frantic,1988_frantic.jpg,46871,17640000,"Crime, Drama, Mystery",R,120,6.9,NA,"In a hotel room in Paris, a doctor comes out of the shower and finds that his wife has disappeared. He soon finds himself caught up in a world of intrigue, espionage, gangsters, drugs and murder."
1988,Johnny Be Good,1988_johnny_be_good.jpg,5829,17550000,"Comedy, Sport",R,91,4.6,NA,"Johnny's the top high school football player and many colleges want him. His girlfriend, coach and BFF want him in the college serving themselves most."
1988,For Keeps?,1988_for_keeps.jpg,4088,17510000,"Comedy, Drama, Romance",PG-13,90,6,41,"After she gets pregnant, a teenage girl must decide whether she should keep the baby or not."
1988,Crossing Delancey,1988_crossing_delancey.jpg,3449,16260000.000000002,"Comedy, Romance",PG,97,6.9,NA,A Manhattan single meets a man through her Jewish grandmother's matchmaker.
1988,"Bright Lights, Big City",1988_bright_lights_big_city.jpg,6982,16120000.000000002,Drama,R,107,5.7,51,A disillusioned young writer living in New York City turns to drugs and drinking to block out the memories of his dead mother and estranged wife.
1988,Masquerade,1988_masquerade.jpg,3140,15860000,"Drama, Romance, Thriller",R,91,6,NA,"Olivia meets racing yacht captain Tim on Long Island. He shows interest in Olivia but, being heiress to $200,000,000, love may not be the reason."
1988,Killer Klowns from Outer Space,1988_killer_klowns_from_outer_space.jpg,30613,15630000,"Comedy, Horror, Sci-Fi",PG-13,88,6.2,43,Aliens who look like clowns come from outer space and terrorize a small town.
1988,Big Top Pee-wee,1988_big_top_peewee.jpg,8365,15120000,"Adventure, Comedy, Romance",PG,86,5,42,"Pee-wee Herman is now a small-town farmer with a fiancée, but when a traveling circus comes to town, he finds himself falling for the trapeze artist."
1988,Arthur 2: On the Rocks,1988_arthur__on_the_rocks.jpg,5767,14680000,"Comedy, Romance",PG,113,4.6,NA,"Arthur loses all of his money, and his wife wants a baby."
1988,School Daze,1988_school_daze.jpg,5778,14550000,"Comedy, Drama, Musical",R,121,6,49,A not so popular young man wants to pledge to a popular fraternity at his historically black college.
1988,Poltergeist III,1988_poltergeist_iii.jpg,16084,14110000,"Horror, Thriller",PG-13,98,4.7,40,"Carol Anne is staying with her aunt in a high-rise building, where the supernatural forces haunting her make their return."
1988,My Stepmother Is an Alien,1988_my_stepmother_is_an_alien.jpg,24141,13850000,"Comedy, Sci-Fi",Approved,105,5.3,NA,A creature from another planet tries to seduce a shy Earth physicist to gain control over his researches. The result of this important mission much exceeded her expectations.
1988,The Milagro Beanfield War,1988_the_milagro_beanfield_war.jpg,5740,13830000,"Comedy, Drama, Fantasy",R,117,6.8,NA,An accidental breakdown of a valve on the irrigation ditch launches a hot confrontation between local farmers and corrupt authorities.
1988,Vice Versa,1988_vice_versa.jpg,8908,13660000,"Comedy, Fantasy",PG,98,5.9,NA,"During an argument, a divorced executive and his 11 year old son casually touch a magical Tibetan skull, releasing a mysterious power that transfers the father's mind to the body of the son and vice versa. Their problems have just begun."
1988,I'm Gonna Git You Sucka,1988_im_gonna_git_you_sucka.jpg,11764,13030000,"Action, Comedy, Crime",R,88,6.6,48,"In this parody of blaxploitation movies, a black hero wannabe reunites former black heroes from the 70s to help him get revenge on Mr. Big."
1988,They Live,1988_they_live.jpg,102012,13010000,"Action, Horror, Sci-Fi",R,94,7.3,54,A drifter discovers a pair of sunglasses that allow him to wake up to the fact that aliens have taken over the Earth.
1988,Mystic Pizza,1988_mystic_pizza.jpg,23346,12790000,"Comedy, Drama, Romance",R,104,6.2,60,Three teenage girls come of age while working at a pizza parlor in the Connecticut town of Mystic.
1988,D.O.A.,1988_doa.jpg,9141,12710000,"Mystery, Thriller",R,96,6.2,NA,"A college professor's day: his top student allegedly commits suicide, his wife presents him with divorce papers and he overnights in a freshman girl's dorm. The next day: more murders around him. Will he find the killer in time?"
1988,Everybody's All-American,1988_everybodys_allamerican.jpg,2799,12640000,"Drama, Romance, Sport",R,127,6.2,NA,A Louisiana football legend struggles to deal with life's complexities after his college career is over.
1988,Casual Sex?,1988_casual_sex.jpg,3601,12280000,Comedy,R,97,5,NA,"While attending a singles retreat, two female friends-- one promiscuous, the other unlucky with men-- share their philosophies on love, sex, men, and dating in the wake of the 1980s AIDS epidemic."
1988,Bloodsport,1988_bloodsport.jpg,71906,11810000,"Action, Biography, Drama",R,92,6.8,NA,"Follows Frank Dux, an American martial artist serving in the military, who decides to leave the army to compete in a martial arts tournament in Hong Kong where fights to the death can occur."
1988,Caddyshack II,1988_caddyshack_ii.jpg,14269,11800000,"Comedy, Sport",PG,98,3.8,NA,"When a crass new-money tycoon's membership application is turned down at a snooty country club, he retaliates by buying the club and turning it into a tacky amusement park."
1988,Moon Over Parador,1988_moon_over_parador.jpg,5203,11440000,"Comedy, Romance",PG-13,103,6,NA,"Little known actor, Jack Noah, is working on location in the country of Parador at the time the dictator dies. The dictator's right hand man, Roberto, makes Jack an offer he cannot refuse.....                See full summary »"
1988,The Couch Trip,1988_the_couch_trip.jpg,4408,11010000,Comedy,R,97,5.8,NA,A burnt-out shrink needs a temp. A charming escaped convict takes over his practice and radio show.
1988,Moving,1988_moving.jpg,4884,10820000,Comedy,R,89,6.2,NA,"Arlo accepts what seems to him to be a dream promotion to Idaho. He soon discovers, however, that moving has its own share of problems."
1988,Shakedown,1988_shakedown.jpg,2627,10070000,"Action, Crime, Drama",R,97,6,NA,A legal attorney and renegade cop team up to stop a corrupt cop.
1988,The Unbearable Lightness of Being,1988_the_unbearable_lightness_of_being.jpg,32326,10010000,"Drama, Romance",R,171,7.3,NA,"In 1968, a Czech doctor with an active sex life meets a woman who wants monogamy, and then the Soviet invasion further disrupts their lives."
1988,Criminal Law,1988_criminal_law.jpg,3363,9970000,"Crime, Drama, Thriller",R,117,5.7,NA,"A lawyer defends a killer, but soon after he wins, he finds out that the killer is guilty."
1988,Bad Dreams,1988_bad_dreams.jpg,3186,9800000,"Horror, Thriller",R,80,5.7,NA,"The lone survivor of a suicide cult wakes from a thirteen-year coma in a psychiatric ward, where other patients suddenly start dying under mysterious and gruesome circumstances."
1988,You Can't Hurry Love,1988_you_cant_hurry_love.jpg,417,9330000,"Comedy, Romance",R,92,4.8,NA,"A comedy of a guy who is told the only way to be successful in LA is by ""pretending to be someone else."" Through a series of dates at a video dating service, he learns that isn't the case, ...                See full summary »"
1988,Return of the Living Dead II,1988_return_of_the_living_dead_ii.jpg,17433,9210000,"Comedy, Horror, Sci-Fi",R,89,5.8,45,"Curious kids unearth the barrels that previously helped revive the dead, which proves the second time's an undead charm."
1988,Switching Channels,1988_switching_channels.jpg,3181,9130000,"Comedy, Crime",PG,105,6,NA,A television news chief courts his anchorwoman ex-wife with an eleventh-hour story.
1988,Salsa,1988_salsa.jpg,1021,8890000,"Music, Romance",PG,97,4.9,NA,"Fatherless barrio Puertorican Rico is a menial car mechanic by day, but lives for the nights, when he dances and dates hot dancing girls, cockily convinced the title of Salsa king in fancy ...                See full summary »"
1988,Clean and Sober,1988_clean_and_sober.jpg,5363,8670000,Drama,R,124,6.7,NA,A hustling drug addict checks himself into rehab to escape trouble with the law and realizes that it's exactly what he needs.
1988,High Spirits,1988_high_spirits.jpg,8159,8580000,"Comedy, Fantasy",PG-13,99,5.8,NA,"When a hotelier attempts to fill the chronic vacancies at his castle by launching an advertising campaign that falsely portrays the property as haunted, two actual ghosts show up and end up falling for two guests."
1988,Satisfaction,1988_satisfaction.jpg,3241,8250000,"Comedy, Music, Romance",PG-13,92,4.9,44,Justine Bateman rocks out as the leader of an all-girl band that struggles with men and drugs during a summer resort gig.
1988,The Blob,1988_the_blob.jpg,29719,8250000,"Horror, Sci-Fi, Thriller",R,95,6.5,NA,"A deadly entity from space crashes near a small town and starts to consume anyone in its path. Panic ensues, as shady government scientists try to contain the horrific creature."
1988,A New Life,1988_a_new_life.jpg,466,7720000,Comedy,PG-13,104,5.8,NA,"After a middle-aged couple divorces, they must each enter the frightening but funny world of blind dates and new relationships."
1988,The Last Temptation of Christ,1988_the_last_temptation_of_christ.jpg,48756,7630000,Drama,R,164,7.6,NA,"The life of Jesus Christ, his journey through life as he faces the struggles all humans do, and his final temptation on the cross."
1988,Stealing Home,1988_stealing_home.jpg,3945,7470000,"Drama, Romance, Sport",PG-13,98,6.7,NA,Mark Harmon is a washed-up baseball player who is called back home to handle the ashes of his childhood sweetheart/ first love who had committed suicide. As he searches for what to do with ...                See full summary »
1988,Phantasm II,1988_phantasm_ii.jpg,12504,7280000,"Action, Fantasy, Horror",R,97,6.5,42,"Mike, now released from a psychiatric hospital, continues his journey to stop the evil Tall Man from his grim work."
1988,Off Limits,1988_off_limits.jpg,2474,7240000,"Action, Drama, Thriller",R,102,6.2,NA,"McGriff and Albaby are probably doing the worst law enforcement job in the world - they are plain clothes U.S. military policemen on duty in war-time Saigon. However, their job becomes even...                See full summary »"
1988,Hairspray,1988_hairspray.jpg,18994,6670000,"Comedy, Drama, Family",PG,92,6.9,NA,A 'pleasantly plump' teenager teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.
1988,Fresh Horses,1988_fresh_horses.jpg,1649,6640000,Drama,PG-13,105,5,NA,"A Cincinnati college student breaks off his engagement to his wealthy fiancée after he falls in love with a backwoods Kentucky girl he meets at a party. She claims to be 20 years old, but ...                See full summary »"
1989,Dad,1989_dad.jpg,4375,19740000,"Comedy, Drama",PG,117,6.3,NA,"John's mom has a heart attack and ends in hospital. John flies home to take care of his dad, teaching him to do things around the house, spends time with him and shows him how to live again without mom's control. John's son joins them."
1989,Skin Deep,1989_skin_deep.jpg,3805,19670000,"Comedy, Drama, Romance",R,101,6.2,NA,"A womanizing alcoholic writer, whose life seems to be falling apart at the seams, repeatedly finds himself in trouble of one sort or another with the law, ex-girlfriends, and jealous boyfriends."
1989,Blaze,1989_blaze.jpg,3441,19130000,"Biography, Drama",R,120,6,NA,"A middle-aged Louisiana governor falls in love with a young stripper, which jeopardizes his political career and the radical policies which have made him a controversial figure."
1989,Her Alibi,1989_her_alibi.jpg,6519,18700000,"Comedy, Crime, Mystery",PG,94,5.8,NA,"A writer of BAD detective novels is in full writers' block. He pretends to be the alibi of a beautiful woman who was arrested for murder at first thinking her innocent, but as she shows ...                See full summary »"
